"","year","Cropland Fraction","source","ISO3_code","Country"
"76297",1964,"0.991","ZhangReorganized","JPN","Japan"
"76298",1964,"1","ZhangReorganized","JOR","Jordan"
"76299",1964,"1","ZhangReorganized","KEN","Kenya"
"76300",1964,"1","ZhangReorganized","LAO","Laos"
"76301",1964,"1","ZhangReorganized","LBN","Lebanon"
"76302",1964,"1","ZhangReorganized","LSO","Lesotho"
"76303",1964,"1","ZhangReorganized","LBR","Liberia"
"76304",1964,"1","ZhangReorganized","MDG","Madagascar"
"76305",1964,"1","ZhangReorganized","MWI","Malawi"
"76306",1964,"1","ZhangReorganized","MYS","Malaysia"
"76307",1964,"0.457065","ZhangReorganized","MLI","Mali"
"76309",1964,"0.998","ZhangReorganized","MEX","Mexico"
"76311",1964,"1","ZhangReorganized","MAR","Morocco"
"76312",1964,"1","ZhangReorganized","MOZ","Mozambique"
"76314",1964,"1","ZhangReorganized","NPL","Nepal"
"76315",1964,"0.574788","ZhangReorganized","NLD","Netherlands"
"76317",1964,"1","ZhangReorganized","NIC","Nicaragua"
"76318",1964,"1","ZhangReorganized","NER","Niger"
"76319",1964,"1","ZhangReorganized","NGA","Nigeria"
"76320",1964,"0.99","ZhangReorganized","NOR","Norway"
"76321",1964,"0.995","ZhangReorganized","PAK","Pakistan"
"76322",1964,"0.902433","ZhangReorganized","PAN","Panama"
"76323",1964,"1","ZhangReorganized","PNG","Papua New Guinea"
"76324",1964,"1","ZhangReorganized","PRY","Paraguay"
"76325",1964,"0.747351","ZhangReorganized","PER","Peru"
"76326",1964,"0.995","ZhangReorganized","PHL","Philippines"
"76327",1964,"0.98","ZhangReorganized","POL","Poland"
"76328",1964,"0.998","ZhangReorganized","PRT","Portugal"
"76329",1964,"0.991","ZhangReorganized","KOR","South Korea"
"76330",1964,"1","ZhangReorganized","ROU","Romania"
"76332",1964,"0.066944","ZhangReorganized","SAU","Saudi Arabia"
"76333",1964,"1","ZhangReorganized","SEN","Senegal"
"76335",1964,"0.999","ZhangReorganized","ZAF","South Africa"
"76336",1964,"0.999","ZhangReorganized","ESP","Spain"
"76337",1964,"1","ZhangReorganized","LKA","Sri Lanka"
"76338",1964,"1","ZhangReorganized","SDN","Sudan"
"76339",1964,"1","ZhangReorganized","SWZ","Eswatini"
"76340",1964,"0.997","ZhangReorganized","SWE","Sweden"
"76341",1964,"0.969","ZhangReorganized","CHE","Switzerland"
"76342",1964,"1","ZhangReorganized","SYR","Syria"
"76343",1964,"0.992","ZhangReorganized","THA","Thailand"
"76345",1964,"1","ZhangReorganized","TUN","Tunisia"
"76346",1964,"0.999","ZhangReorganized","TUR","Turkey"
"76347",1964,"1","ZhangReorganized","UGA","Uganda"
"76349",1964,"0.95","ZhangReorganized","GBR","United Kingdom"
"76350",1964,"1","ZhangReorganized","TZA","Tanzania"
"76351",1964,"0.725439","ZhangReorganized","USA","United States"
"76352",1964,"0.998","ZhangReorganized","URY","Uruguay"
"76353",1964,"0.997","ZhangReorganized","VEN","Venezuela"
"76354",1964,"0.999","ZhangReorganized","VNM","Vietnam"
"76356",1964,"1","ZhangReorganized","ZMB","Zambia"
"76357",1964,"0.999","ZhangReorganized","ZWE","Zimbabwe"
"76358",1964,"1.023729","ZhangReorganized","ETH","Ethiopia"
"76359",1964,"1.036886","ZhangReorganized","RUS","Russia"
"76360",1964,"1","ZhangReorganized","ARG","Argentina"
"76361",1965,"1","ZhangReorganized","ALB","Albania"
"76362",1965,"1","ZhangReorganized","DZA","Algeria"
"76363",1965,"1","ZhangReorganized","AGO","Angola"
"76364",1965,"0.994","ZhangReorganized","AUS","Australia"
"76365",1965,"0.982","ZhangReorganized","AUT","Austria"
"76366",1965,"1","ZhangReorganized","BGD","Bangladesh"
"76367",1965,"1","ZhangReorganized","BEN","Benin"
"76369",1965,"1","ZhangReorganized","BOL","Bolivia"
"76370",1965,"1","ZhangReorganized","BWA","Botswana"
"76371",1965,"1","ZhangReorganized","BRA","Brazil"
"76372",1965,"1","ZhangReorganized","BGR","Bulgaria"
"76375",1965,"1","ZhangReorganized","CMR","Cameroon"
"76376",1965,"1","ZhangReorganized","CAN","Canada"
"76377",1965,"1","ZhangReorganized","CAF","Central African Republic"
"76378",1965,"1","ZhangReorganized","TCD","Chad"
"76379",1965,"0.98","ZhangReorganized","CHL","Chile"
"76380",1965,"0.997089","ZhangReorganized","CHN","China"
"76381",1965,"1","ZhangReorganized","COL","Colombia"
"76383",1965,"1","ZhangReorganized","COG","Congo - Brazzaville"
"76384",1965,"1","ZhangReorganized","CRI","Costa Rica"
"76385",1965,"1","ZhangReorganized","CUB","Cuba"
"76386",1965,"1","ZhangReorganized","CIV","Côte d’Ivoire"
"76387",1965,"1","ZhangReorganized","COD","Congo - Kinshasa"
"76388",1965,"0.96","ZhangReorganized","DNK","Denmark"
"76389",1965,"1","ZhangReorganized","DOM","Dominican Republic"
"76390",1965,"1","ZhangReorganized","ECU","Ecuador"
"76391",1965,"1","ZhangReorganized","EGY","Egypt"
"76392",1965,"1","ZhangReorganized","SLV","El Salvador"
"76393",1965,"1","ZhangReorganized","FJI","Fiji"
"76394",1965,"0.971","ZhangReorganized","FIN","Finland"
"76395",1965,"0.705554","ZhangReorganized","FRA","France"
"76397",1965,"1","ZhangReorganized","GMB","Gambia"
"76398",1965,"0.957","ZhangReorganized","DEU","Germany"
"76399",1965,"1","ZhangReorganized","GHA","Ghana"
"76400",1965,"1","ZhangReorganized","GRC","Greece"
"76401",1965,"1","ZhangReorganized","GTM","Guatemala"
"76402",1965,"1","ZhangReorganized","GIN","Guinea"
"76404",1965,"1","ZhangReorganized","GUY","Guyana"
"76405",1965,"1","ZhangReorganized","HND","Honduras"
"76406",1965,"0.997744","ZhangReorganized","HUN","Hungary"
"76407",1965,"0.992","ZhangReorganized","IND","India"
"76408",1965,"1","ZhangReorganized","IDN","Indonesia"
"76409",1965,"1","ZhangReorganized","IRN","Iran"
"76410",1965,"1","ZhangReorganized","ISR","Israel"
"76411",1965,"0.993","ZhangReorganized","ITA","Italy"
"76412",1965,"0.988","ZhangReorganized","JPN","Japan"
"76413",1965,"1","ZhangReorganized","JOR","Jordan"
"76414",1965,"1","ZhangReorganized","KEN","Kenya"
"76415",1965,"1","ZhangReorganized","LAO","Laos"
"76416",1965,"1","ZhangReorganized","LBN","Lebanon"
"76417",1965,"1","ZhangReorganized","LSO","Lesotho"
"76418",1965,"1","ZhangReorganized","LBR","Liberia"
"76419",1965,"1","ZhangReorganized","MDG","Madagascar"
"76420",1965,"1","ZhangReorganized","MWI","Malawi"
"76421",1965,"1","ZhangReorganized","MYS","Malaysia"
"76422",1965,"0.448502","ZhangReorganized","MLI","Mali"
"76424",1965,"0.998","ZhangReorganized","MEX","Mexico"
"76426",1965,"1","ZhangReorganized","MAR","Morocco"
"76427",1965,"1","ZhangReorganized","MOZ","Mozambique"
"76429",1965,"1","ZhangReorganized","NPL","Nepal"
"76430",1965,"0.577227","ZhangReorganized","NLD","Netherlands"
"76432",1965,"1","ZhangReorganized","NIC","Nicaragua"
"76433",1965,"1","ZhangReorganized","NER","Niger"
"76434",1965,"1","ZhangReorganized","NGA","Nigeria"
"76435",1965,"0.986","ZhangReorganized","NOR","Norway"
"76436",1965,"0.993","ZhangReorganized","PAK","Pakistan"
"76437",1965,"0.911801","ZhangReorganized","PAN","Panama"
"76438",1965,"1","ZhangReorganized","PNG","Papua New Guinea"
"76439",1965,"1","ZhangReorganized","PRY","Paraguay"
"76440",1965,"0.743319","ZhangReorganized","PER","Peru"
"76441",1965,"0.993","ZhangReorganized","PHL","Philippines"
"76442",1965,"0.974","ZhangReorganized","POL","Poland"
"76443",1965,"0.997","ZhangReorganized","PRT","Portugal"
"76444",1965,"0.988","ZhangReorganized","KOR","South Korea"
"76445",1965,"1","ZhangReorganized","ROU","Romania"
"76447",1965,"0.071312","ZhangReorganized","SAU","Saudi Arabia"
"76448",1965,"1","ZhangReorganized","SEN","Senegal"
"76450",1965,"0.999","ZhangReorganized","ZAF","South Africa"
"76451",1965,"0.999","ZhangReorganized","ESP","Spain"
"76452",1965,"1","ZhangReorganized","LKA","Sri Lanka"
"76453",1965,"1","ZhangReorganized","SDN","Sudan"
"76454",1965,"1","ZhangReorganized","SWZ","Eswatini"
"76455",1965,"0.995979","ZhangReorganized","SWE","Sweden"
"76456",1965,"0.959","ZhangReorganized","CHE","Switzerland"
"76457",1965,"1","ZhangReorganized","SYR","Syria"
"76458",1965,"0.989","ZhangReorganized","THA","Thailand"
"76460",1965,"1","ZhangReorganized","TUN","Tunisia"
"76461",1965,"0.999","ZhangReorganized","TUR","Turkey"
"76462",1965,"1","ZhangReorganized","UGA","Uganda"
"76464",1965,"0.934","ZhangReorganized","GBR","United Kingdom"
"76465",1965,"1","ZhangReorganized","TZA","Tanzania"
"76466",1965,"0.725451","ZhangReorganized","USA","United States"
"76467",1965,"0.997","ZhangReorganized","URY","Uruguay"
"76468",1965,"0.997","ZhangReorganized","VEN","Venezuela"
"76469",1965,"0.999","ZhangReorganized","VNM","Vietnam"
"76471",1965,"1","ZhangReorganized","ZMB","Zambia"
"76472",1965,"0.999","ZhangReorganized","ZWE","Zimbabwe"
"76473",1965,"1.023729","ZhangReorganized","ETH","Ethiopia"
"76474",1965,"1.036886","ZhangReorganized","RUS","Russia"
"76475",1965,"1","ZhangReorganized","ARG","Argentina"
"76476",1966,"1","ZhangReorganized","ALB","Albania"
"76477",1966,"1","ZhangReorganized","DZA","Algeria"
"76478",1966,"1","ZhangReorganized","AGO","Angola"
"76479",1966,"0.992","ZhangReorganized","AUS","Australia"
"76480",1966,"0.978","ZhangReorganized","AUT","Austria"
"76481",1966,"1","ZhangReorganized","BGD","Bangladesh"
"76482",1966,"1","ZhangReorganized","BEN","Benin"
"76484",1966,"1","ZhangReorganized","BOL","Bolivia"
"76485",1966,"1","ZhangReorganized","BWA","Botswana"
"76486",1966,"1","ZhangReorganized","BRA","Brazil"
"76487",1966,"1","ZhangReorganized","BGR","Bulgaria"
"76489",1966,"1","ZhangReorganized","BDI","Burundi"
"76490",1966,"1","ZhangReorganized","CMR","Cameroon"
"76491",1966,"1","ZhangReorganized","CAN","Canada"
"76492",1966,"1","ZhangReorganized","CAF","Central African Republic"
"76493",1966,"1","ZhangReorganized","TCD","Chad"
"76494",1966,"0.975","ZhangReorganized","CHL","Chile"
"76495",1966,"0.995373","ZhangReorganized","CHN","China"
"76496",1966,"1","ZhangReorganized","COL","Colombia"
"76498",1966,"1","ZhangReorganized","COG","Congo - Brazzaville"
"76499",1966,"1","ZhangReorganized","CRI","Costa Rica"
"76500",1966,"1","ZhangReorganized","CUB","Cuba"
"76501",1966,"1","ZhangReorganized","CIV","Côte d’Ivoire"
"76502",1966,"1","ZhangReorganized","COD","Congo - Kinshasa"
"76503",1966,"0.95","ZhangReorganized","DNK","Denmark"
"76504",1966,"1","ZhangReorganized","DOM","Dominican Republic"
"76505",1966,"1","ZhangReorganized","ECU","Ecuador"
"76506",1966,"1","ZhangReorganized","EGY","Egypt"
"76507",1966,"1","ZhangReorganized","SLV","El Salvador"
"76508",1966,"1","ZhangReorganized","FJI","Fiji"
"76509",1966,"0.964","ZhangReorganized","FIN","Finland"
"76510",1966,"0.695239","ZhangReorganized","FRA","France"
"76512",1966,"1","ZhangReorganized","GMB","Gambia"
"76513",1966,"0.947","ZhangReorganized","DEU","Germany"
"76514",1966,"1","ZhangReorganized","GHA","Ghana"
"76515",1966,"1","ZhangReorganized","GRC","Greece"
"76516",1966,"1","ZhangReorganized","GTM","Guatemala"
"76517",1966,"1","ZhangReorganized","GIN","Guinea"
"76519",1966,"1","ZhangReorganized","GUY","Guyana"
"76520",1966,"1","ZhangReorganized","HND","Honduras"
"76521",1966,"0.996742","ZhangReorganized","HUN","Hungary"
"76522",1966,"0.99","ZhangReorganized","IND","India"
"76523",1966,"1","ZhangReorganized","IDN","Indonesia"
"76524",1966,"1","ZhangReorganized","IRN","Iran"
"76525",1966,"1","ZhangReorganized","ISR","Israel"
"76526",1966,"0.991","ZhangReorganized","ITA","Italy"
"76527",1966,"0.986","ZhangReorganized","JPN","Japan"
"76528",1966,"1","ZhangReorganized","JOR","Jordan"
"76529",1966,"1","ZhangReorganized","KEN","Kenya"
"76530",1966,"1","ZhangReorganized","LAO","Laos"
"76531",1966,"1","ZhangReorganized","LBN","Lebanon"
"76532",1966,"1","ZhangReorganized","LSO","Lesotho"
"76533",1966,"1","ZhangReorganized","LBR","Liberia"
"76534",1966,"1","ZhangReorganized","MDG","Madagascar"
"76535",1966,"1","ZhangReorganized","MWI","Malawi"
"76536",1966,"1","ZhangReorganized","MYS","Malaysia"
"76537",1966,"0.45367","ZhangReorganized","MLI","Mali"
"76539",1966,"0.997","ZhangReorganized","MEX","Mexico"
"76541",1966,"1","ZhangReorganized","MAR","Morocco"
"76542",1966,"1","ZhangReorganized","MOZ","Mozambique"
"76544",1966,"1","ZhangReorganized","NPL","Nepal"
"76545",1966,"0.566803","ZhangReorganized","NLD","Netherlands"
"76547",1966,"1","ZhangReorganized","NIC","Nicaragua"
"76548",1966,"1","ZhangReorganized","NER","Niger"
"76549",1966,"1","ZhangReorganized","NGA","Nigeria"
"76550",1966,"0.983","ZhangReorganized","NOR","Norway"
"76551",1966,"0.991","ZhangReorganized","PAK","Pakistan"
"76552",1966,"0.908722","ZhangReorganized","PAN","Panama"
"76553",1966,"1","ZhangReorganized","PNG","Papua New Guinea"
"76554",1966,"1","ZhangReorganized","PRY","Paraguay"
"76555",1966,"0.752457","ZhangReorganized","PER","Peru"
"76556",1966,"0.991","ZhangReorganized","PHL","Philippines"
"76557",1966,"0.967","ZhangReorganized","POL","Poland"
"76558",1966,"0.997","ZhangReorganized","PRT","Portugal"
"76559",1966,"0.986","ZhangReorganized","KOR","South Korea"
"76560",1966,"1","ZhangReorganized","ROU","Romania"
"76562",1966,"0.073198","ZhangReorganized","SAU","Saudi Arabia"
"76563",1966,"1","ZhangReorganized","SEN","Senegal"
"76564",1966,"1","ZhangReorganized","SLE","Sierra Leone"
"76565",1966,"0.999","ZhangReorganized","ZAF","South Africa"
"76566",1966,"0.998","ZhangReorganized","ESP","Spain"
"76567",1966,"1","ZhangReorganized","LKA","Sri Lanka"
"76568",1966,"1","ZhangReorganized","SDN","Sudan"
"76569",1966,"1","ZhangReorganized","SWZ","Eswatini"
"76570",1966,"0.994978","ZhangReorganized","SWE","Sweden"
"76571",1966,"0.948","ZhangReorganized","CHE","Switzerland"
"76572",1966,"1","ZhangReorganized","SYR","Syria"
"76573",1966,"0.986","ZhangReorganized","THA","Thailand"
"76575",1966,"1","ZhangReorganized","TUN","Tunisia"
"76576",1966,"0.998","ZhangReorganized","TUR","Turkey"
"76577",1966,"1","ZhangReorganized","UGA","Uganda"
"76579",1966,"0.917","ZhangReorganized","GBR","United Kingdom"
"76580",1966,"1","ZhangReorganized","TZA","Tanzania"
"76581",1966,"0.725438","ZhangReorganized","USA","United States"
"76582",1966,"0.996","ZhangReorganized","URY","Uruguay"
"76583",1966,"0.996","ZhangReorganized","VEN","Venezuela"
"76584",1966,"0.999","ZhangReorganized","VNM","Vietnam"
"76585",1966,"0.351466","ZhangReorganized","YEM","Yemen"
"76586",1966,"1","ZhangReorganized","ZMB","Zambia"
"76587",1966,"0.997969","ZhangReorganized","ZWE","Zimbabwe"
"76588",1966,"1.023729","ZhangReorganized","ETH","Ethiopia"
"76589",1966,"1.036886","ZhangReorganized","RUS","Russia"
"76590",1966,"1","ZhangReorganized","ARG","Argentina"
"76591",1967,"1","ZhangReorganized","ALB","Albania"
"76592",1967,"1","ZhangReorganized","DZA","Algeria"
"76593",1967,"1","ZhangReorganized","AGO","Angola"
"76594",1967,"0.99","ZhangReorganized","AUS","Australia"
"76595",1967,"0.973","ZhangReorganized","AUT","Austria"
"76596",1967,"1","ZhangReorganized","BGD","Bangladesh"
"76597",1967,"1","ZhangReorganized","BEN","Benin"
"76599",1967,"1","ZhangReorganized","BOL","Bolivia"
"76600",1967,"1","ZhangReorganized","BWA","Botswana"
"76601",1967,"1","ZhangReorganized","BRA","Brazil"
"76602",1967,"1","ZhangReorganized","BGR","Bulgaria"
"76604",1967,"1","ZhangReorganized","BDI","Burundi"
"76605",1967,"1","ZhangReorganized","CMR","Cameroon"
"76606",1967,"1","ZhangReorganized","CAN","Canada"
"76607",1967,"1","ZhangReorganized","CAF","Central African Republic"
"76608",1967,"1","ZhangReorganized","TCD","Chad"
"76609",1967,"0.97","ZhangReorganized","CHL","Chile"
"76610",1967,"0.992986","ZhangReorganized","CHN","China"
"76611",1967,"1","ZhangReorganized","COL","Colombia"
"76613",1967,"1","ZhangReorganized","COG","Congo - Brazzaville"
"76614",1967,"1","ZhangReorganized","CRI","Costa Rica"
"76615",1967,"1","ZhangReorganized","CUB","Cuba"
"76616",1967,"1","ZhangReorganized","CIV","Côte d’Ivoire"
"76617",1967,"1","ZhangReorganized","COD","Congo - Kinshasa"
"76618",1967,"0.94","ZhangReorganized","DNK","Denmark"
"76619",1967,"1","ZhangReorganized","DOM","Dominican Republic"
"76620",1967,"1","ZhangReorganized","ECU","Ecuador"
"76621",1967,"1","ZhangReorganized","EGY","Egypt"
"76622",1967,"1","ZhangReorganized","SLV","El Salvador"
"76623",1967,"1","ZhangReorganized","FJI","Fiji"
"76624",1967,"0.957","ZhangReorganized","FIN","Finland"
"76625",1967,"0.694372","ZhangReorganized","FRA","France"
"76627",1967,"1","ZhangReorganized","GMB","Gambia"
"76628",1967,"0.936","ZhangReorganized","DEU","Germany"
"76629",1967,"1","ZhangReorganized","GHA","Ghana"
"76630",1967,"1","ZhangReorganized","GRC","Greece"
"76631",1967,"1","ZhangReorganized","GTM","Guatemala"
"76632",1967,"1","ZhangReorganized","GIN","Guinea"
"76634",1967,"1","ZhangReorganized","GUY","Guyana"
"76635",1967,"1","ZhangReorganized","HND","Honduras"
"76636",1967,"0.995783","ZhangReorganized","HUN","Hungary"
"76637",1967,"0.988","ZhangReorganized","IND","India"
"76638",1967,"1","ZhangReorganized","IDN","Indonesia"
"76639",1967,"1","ZhangReorganized","IRN","Iran"
"76640",1967,"1","ZhangReorganized","ISR","Israel"
"76641",1967,"0.989","ZhangReorganized","ITA","Italy"
"76642",1967,"0.98299","ZhangReorganized","JPN","Japan"
"76643",1967,"1","ZhangReorganized","JOR","Jordan"
"76644",1967,"1","ZhangReorganized","KEN","Kenya"
"76645",1967,"1","ZhangReorganized","LAO","Laos"
"76646",1967,"1","ZhangReorganized","LBN","Lebanon"
"76647",1967,"1","ZhangReorganized","LSO","Lesotho"
"76648",1967,"1","ZhangReorganized","LBR","Liberia"
"76649",1967,"1","ZhangReorganized","MDG","Madagascar"
"76650",1967,"1","ZhangReorganized","MWI","Malawi"
"76651",1967,"1","ZhangReorganized","MYS","Malaysia"
"76652",1967,"0.479197","ZhangReorganized","MLI","Mali"
"76654",1967,"0.997","ZhangReorganized","MEX","Mexico"
"76656",1967,"1","ZhangReorganized","MAR","Morocco"
"76657",1967,"1","ZhangReorganized","MOZ","Mozambique"
"76659",1967,"1","ZhangReorganized","NPL","Nepal"
"76660",1967,"0.557779","ZhangReorganized","NLD","Netherlands"
"76662",1967,"1","ZhangReorganized","NIC","Nicaragua"
"76663",1967,"1","ZhangReorganized","NER","Niger"
"76664",1967,"1","ZhangReorganized","NGA","Nigeria"
"76665",1967,"0.98","ZhangReorganized","NOR","Norway"
"76666",1967,"0.989","ZhangReorganized","PAK","Pakistan"
"76667",1967,"0.907634","ZhangReorganized","PAN","Panama"
"76668",1967,"1","ZhangReorganized","PNG","Papua New Guinea"
"76669",1967,"1","ZhangReorganized","PRY","Paraguay"
"76670",1967,"0.750639","ZhangReorganized","PER","Peru"
"76671",1967,"0.99","ZhangReorganized","PHL","Philippines"
"76672",1967,"0.961","ZhangReorganized","POL","Poland"
"76673",1967,"0.996","ZhangReorganized","PRT","Portugal"
"76674",1967,"0.983","ZhangReorganized","KOR","South Korea"
"76675",1967,"1","ZhangReorganized","ROU","Romania"
"76676",1967,"0.984547","ZhangReorganized","RWA","Rwanda"
"76677",1967,"0.067974","ZhangReorganized","SAU","Saudi Arabia"
"76678",1967,"1","ZhangReorganized","SEN","Senegal"
"76679",1967,"1","ZhangReorganized","SLE","Sierra Leone"
"76680",1967,"0.998","ZhangReorganized","ZAF","South Africa"
"76681",1967,"0.998","ZhangReorganized","ESP","Spain"
"76682",1967,"1","ZhangReorganized","LKA","Sri Lanka"
"76683",1967,"1","ZhangReorganized","SDN","Sudan"
"76684",1967,"1","ZhangReorganized","SWZ","Eswatini"
"76685",1967,"0.993983","ZhangReorganized","SWE","Sweden"
"76686",1967,"0.938","ZhangReorganized","CHE","Switzerland"
"76687",1967,"1","ZhangReorganized","SYR","Syria"
"76688",1967,"0.984","ZhangReorganized","THA","Thailand"
"76690",1967,"1","ZhangReorganized","TUN","Tunisia"
"76691",1967,"0.998","ZhangReorganized","TUR","Turkey"
"76692",1967,"1","ZhangReorganized","UGA","Uganda"
"76694",1967,"0.901","ZhangReorganized","GBR","United Kingdom"
"76695",1967,"1","ZhangReorganized","TZA","Tanzania"
"76696",1967,"0.735324","ZhangReorganized","USA","United States"
"76697",1967,"0.995","ZhangReorganized","URY","Uruguay"
"76698",1967,"0.995","ZhangReorganized","VEN","Venezuela"
"76699",1967,"0.999","ZhangReorganized","VNM","Vietnam"
"76700",1967,"0.343499","ZhangReorganized","YEM","Yemen"
"76701",1967,"1","ZhangReorganized","ZMB","Zambia"
"76702",1967,"0.997973","ZhangReorganized","ZWE","Zimbabwe"
"76703",1967,"1.023729","ZhangReorganized","ETH","Ethiopia"
"76704",1967,"1.036886","ZhangReorganized","RUS","Russia"
